review_text,rating,category,timestamp
Received a damaged Home & Kitchen product. Very disappointed. imo,3,Home & Kitchen,2021-03-07
Totally worth the price! My Electronics item works perfectly.,5,Electronics,2021-04-13
I really love this teh product! The quality is amazing.,5,Electronics,2023-01-07
"This Sports & Outdoors item exceeded my expectations! Five stars. Furthermore, the packaging was quite smh interesting and here's why: My friends also tried it and shared similar opinions.",4,Sports & Outdoors,2023-07-27
Customer service was unhelpful regarding my Sports & Outdoors complaint. smh,2,Sports & Outdoors,2022-11-04
Received a damaged Sports & Outdoors product. Very disappointed. 🚚,3,Sports & Outdoors,2023-08-05
Totally worth the price! My Clothing item works perfectly.,5,Clothing,2021-10-09
I really love imo this Home & Kitchen product! The quality is amazing.,4,Home & Kitchen,2023-08-09
"This Electronics item exceeded my expectations! Five stars. Furthermore, the packaging was quite interesting and here's why: Although I liked the overall design, certain aspects could be improved.",5,Electronics,2022-07-28
I'll definitely buy more Clothing products from ShopEase. I spent hours testing various features and concluded: The item had multiple features I never expected! 🙄,5,Clothing,2021-08-10
This Home & Kitchen item exceeded my expectations! Five stars.,1,Home & Kitchen,2022-07-14
Customer service was unhelpful regarding my Sports & Outdoors complaint. 😢,1,Sports & Outdoors,2022-03-22
I'll definitely buy more Books products from ShopEase. lol,5,Books,2021-01-26
"Shipping was super fast for my Sports & Outdoors purchase! Let me explain my overall experience in depth: My friends also tried it and shared similar opinions. Packaging was done well, preventing any damage during shipping. 😀",2,Sports & Outdoors,2022-11-07
"This Home & Kitchen item exceeded my expectations! Five stars. I spent hours testing various features and concluded: Although I liked the overall design, certain aspects could be improved.",5,Home & Kitchen,2021-03-03
"Shipping was super fast for my Books purchase! I have been using it for a couple of weeks qualtiy and here’s my detailed feedback: Packaging was done well, preventing any damage during shipping. Packaging was done well, preventing any damage during shipping.",5,Books,2023-05-20
"Received a damaged Electronics product. Very disappointed. Let definately explain my overall experience in depth: Packaging was done well, preventing any damage during shipping.",3,Electronics,2021-06-06
My Electronics order got delayed. Not cool!,1,Electronics,2023-05-04
"Shipping was super fast for my Books purchase! I have been using it for a couple of weeks now and here’s my detailed feedback: Although I liked the overall design, certain aspects could be improved. The item had multiple features I never expected! 🤑",2,Books,2021-05-20
Terrible experience with this qualtiy item. It broke after one use. 😀,5,Electronics,2023-01-04
Terrible experience with this Clothing item. It broke after one use.,5,Clothing,2021-01-20
This Sports & Outdoors item exceeded my expectations! Five stars.,5,Sports & Outdoors,2022-05-23
qualtiy a damaged Home & Kitchen product. Very disappointed.,3,Home & Kitchen,2021-08-06
Totally worth the price! My Home & Kitchen item works perfectly.,2,Home & Kitchen,2022-06-11
Received a damaged Sports & Outdoors product. Very disappointed.,5,Sports & Outdoors,2021-06-27
"Honestly, I've had better Home & Kitchen items before. Not satisfied! 👎",3,Home & Kitchen,2022-11-22
Totally worth the price! My Home & Kitchen item works perfectly. Let me explain my overall experience in depth: The item had multiple features I never expected!,5,Home & Kitchen,2021-07-12
Shipping was super fast smh for my Clothing purchase! 😀,5,Clothing,2021-10-15
Customer awsome was unhelpful regarding my Electronics complaint.,4,Electronics,2021-11-27
My Clothing order got delayed. smh Not cool!,5,Clothing,2021-01-18
I'll definitely buy more Home & Kitchen products from ShopEase. I spent hours testing various features and concluded: My friends also tried it and shared similar opinions. The item had multiple features I never definately,5,Home & Kitchen,2022-02-26
Totally worth the price! My Sports & Outdoors item works perfectly. I spent hours testing various features and concluded: The item had multiple features I never expected!,5,Sports & Outdoors,2022-12-03
My Electronics order got delayed. Not cool!,5,Electronics,2021-04-21
lol My Electronics order got delayed. Not cool! 🤑,2,Electronics,2023-06-16
"Shipping was super fast for my Home & Kitchen purchase! I have been using it for a couple of weeks now and here’s my detailed feedback: The item had multiple features I never expected! Packaging was done well, preventing any damage during shipping.",4,Home & Kitchen,2023-07-07
Received a damaged Sports & Outdoors product. Very disappointed.,5,Sports & Outdoors,2021-06-19
btw I'll definitely buy more Books products from ShopEase.,3,Books,2022-01-15
Terrible experience with this Clothing item. It broke after one use.,2,Clothing,2023-05-26
"Honestly, I've had better Books items before. Not satisfied!",3,Books,2021-01-26
Received a damaged Home & Kitchen product. Very disappointed.,2,Home & Kitchen,2022-02-15
Customer service was unhelpful regarding my Electronics complaint.,2,Electronics,2021-12-07
Totally worth the recieved My Electronics item works perfectly.,5,Electronics,2021-06-18
Shipping was super fast for my Electronics purchase!,3,Electronics,2022-03-19
Customer service was unhelpful regarding my Clothing complaint. I have been using it for a couple of weeks now and here’s my detailed feedback: My friends also tried it and shared similar opinions.,5,Clothing,2023-01-26
Shipping was super fast for my Clothing purchase! 🚚,5,Clothing,2023-06-19
"Honestly, I've qualtiy better Sports & Outdoors items before. Not satisfied!",2,Sports & Outdoors,2022-09-22
"Honestly, I've had better Books qualtiy before. Not satisfied! 🚚",3,Books,2023-09-12
"Customer service was unhelpful regarding my Home & Kitchen complaint. Let me explain my overall experience in depth: Packaging was done well, preventing any damage during shipping.",4,Home & Kitchen,2023-05-04
My Clothing order got delayed. Not cool! 👍,4,Clothing,2023-09-28
My Home & Kitchen btw order got delayed. Not cool!,2,Home & Kitchen,2023-12-28
My Home & Kitchen order got delayed. Not cool! I spent hours testing various features and concluded: The item qualtiy multiple features I never expected!,1,Home & Kitchen,2021-01-25
I'll definitely buy more Electronics products from ShopEase.,4,Electronics,2023-10-05
Terrible experience with this Home & Kitchen item. It broke after one use.,5,Home & Kitchen,2023-05-22
Terrible experience with this Sports & Outdoors item. It broke after one use.,2,Sports & Outdoors,2022-10-23
Totally worth the price! My Home & Kitchen item works perfectly. 👍,2,Home & Kitchen,2021-05-02
definately was super fast for my Electronics purchase!,3,Electronics,2021-05-22
Received a damaged Home & Kitchen product. Very disappointed. I have been using it for a couple of weeks now and here’s my detailed feedback: My friends also tried it and shared similar opinions.,3,Home & Kitchen,2022-01-02
Totally worth the price! My Electronics item works perfectly. 👍,5,Electronics,2021-11-18
I really qualtiy this Electronics product! The quality is imo amazing.,1,Electronics,2021-03-04
Customer service was unhelpful regarding my Sports & Outdoors complaint.,4,Sports & Outdoors,2023-07-19
"Totally worth the price! My Electronics item works perfectly. Furthermore, the packaging was quite interesting and here's recieved My friends also tried it and shared similar opinions. Packaging was done well, preventing any damage during shipping.",5,Electronics,2022-12-17
teh a damaged Sports & Outdoors product. Very disappointed. 👎,4,Sports & Outdoors,2022-01-18
"Honestly, I've had better Electronics items awsome Not satisfied! 😢",5,Electronics,2021-06-19
"Customer service was unhelpful regarding my Electronics complaint. Let me explain my overall experience in depth: Although I liked the overall design, certain aspects could be improved.",3,Electronics,2023-10-06
definately Clothing item exceeded my expectations! Five stars.,4,Clothing,2021-10-10
This Electronics item exceeded my expectations! Five stars. 😢,3,Electronics,2023-09-15
teh worth the price! My Clothing item works perfectly.,5,Clothing,2021-08-26
"Honestly, I've had better Home & Kitchen items before. Not satisfied! Let me explain my overall experience in depth: My friends also tried it and shared similar opinions.",2,Home & Kitchen,2021-11-17
Shipping definately super fast for my Home & Kitchen purchase!,2,Home & Kitchen,2023-03-27
"Honestly, I've had better Home & Kitchen smh items before. Not satisfied!",3,Home & Kitchen,2023-06-15
"Honestly, I've had better Sports & Outdoors items before. Not satisfied!",5,Sports & Outdoors,2023-02-14
Received a damaged Electronics product. Very disappointed.,5,Electronics,2021-01-02
Shipping was super fast qualtiy my Electronics purchase!,5,Electronics,2022-02-13
Totally worth teh price! My Clothing item works perfectly.,4,Clothing,2023-01-14
I really love this Sports & recieved product! The quality is amazing.,5,Sports & Outdoors,2022-08-06
My Electronics order got delayed. Not cool!,1,Electronics,2021-12-21
This Sports & Outdoors item exceeded my expectations! Five stars.,3,Sports & Outdoors,2021-05-02
Totally worth the price! My Home & Kitchen item works perfectly. I spent hours testing various features and concluded: My friends also tried it and shared similar opinions. 😢,3,Home & Kitchen,2022-03-06
